"status_type","status_published","num_comments","num_shares","num_likes","num_loves","num_wows","num_hahas","num_sads","num_angrys","dow","moy","pos_emo_int","neg_emo_int"
"photo",2018-05-05 02:21:00,8,0,33,1,0,0,0,0,6,5,272,0
"link",2018-05-04 01:27:00,7,7,12,0,0,0,0,0,5,5,84,0
"photo",2018-05-03 01:15:00,21,1,62,1,0,0,0,0,4,5,1323,0
"photo",2018-05-02 12:17:00,105,153,212,2,4,0,0,0,3,5,22470,0
"video",2018-05-01 08:38:00,2373,475,108,130,5,2,1,0,2,5,564774,2373
"photo",2018-05-01 01:18:00,5,0,33,1,0,0,0,0,2,5,170,0
"video",2018-04-30 07:58:00,80,15,45,5,1,0,0,0,1,4,4000,0
"photo",2018-04-29 11:13:00,71,65,117,5,0,0,0,0,7,4,8662,0
"photo",2018-04-29 08:40:00,4,0,35,4,0,0,0,0,7,4,156,0
"photo",2018-04-29 07:59:00,0,0,24,1,2,0,0,0,7,4,0,0
"photo",2018-04-29 07:30:00,20,6,47,3,0,0,0,0,7,4,1000,0
"photo",2018-04-28 11:18:00,166,16,114,9,0,0,0,0,6,4,20418,0
"video",2018-04-27 08:52:00,1435,429,217,34,4,0,1,0,5,4,360185,1435
"photo",2018-04-27 06:44:00,54,0,91,2,0,0,0,0,5,4,5022,0
"photo",2018-04-26 06:20:00,25,28,123,0,0,0,0,0,4,4,3075,0
"status",2018-04-25 05:16:00,5,0,87,2,5,4,0,0,3,4,445,0
"photo",2018-04-23 09:12:00,1,4,47,3,1,0,0,0,1,4,50,0
"video",2018-04-23 06:56:00,2,0,55,1,0,2,0,0,1,4,112,0
"photo",2018-04-22 08:32:00,16,0,46,1,0,0,0,0,7,4,752,0
"video",2018-04-22 07:09:00,3,0,15,1,0,0,0,0,7,4,48,0
"video",2018-04-22 06:46:00,11,1,20,1,1,0,0,0,7,4,231,0
"photo",2018-04-22 01:41:00,0,1,16,0,0,0,0,0,7,4,0,0
"photo",2018-04-22 01:38:00,6,17,366,2,6,0,0,0,7,4,2208,0
"photo",2018-04-22 01:07:00,2,0,57,3,1,0,0,0,7,4,120,0
"photo",2018-04-22 00:41:00,0,1,40,1,0,1,0,0,7,4,0,0
"photo",2018-04-21 07:35:00,0,0,34,1,2,0,0,0,6,4,0,0
"video",2018-04-20 22:28:00,28,0,58,16,1,0,0,0,5,4,2072,0
"photo",2018-04-20 21:47:00,25,0,88,3,5,0,0,0,5,4,2275,0
"video",2018-04-20 12:39:00,83,1,52,1,0,2,0,0,5,4,4399,0
"video",2018-04-17 04:52:00,1970,292,103,40,3,8,1,1,2,4,281710,3940
"photo",2018-04-17 04:46:00,0,0,15,0,0,0,0,0,2,4,0,0
"video",2018-04-17 02:37:00,2113,581,197,77,2,3,2,0,2,4,578962,4226
"video",2018-04-16 03:38:00,566,238,103,5,0,1,0,1,1,4,61128,566
"video",2018-04-16 02:07:00,2574,419,140,95,1,2,1,0,1,4,604890,2574
"photo",2018-04-15 23:28:00,96,7,101,2,2,0,0,0,7,4,9888,0
"photo",2018-04-15 04:12:00,0,0,17,0,1,0,0,0,7,4,0,0
"video",2018-04-15 03:55:00,18,0,41,3,0,0,0,0,7,4,792,0
"photo",2018-04-15 03:47:00,6,1,14,4,1,0,0,0,7,4,108,0
"photo",2018-04-11 01:52:00,4,0,48,1,2,0,0,0,3,4,196,0
"video",2018-04-10 11:57:00,276,34,57,7,0,3,0,0,2,4,17664,0
"photo",2018-04-10 11:35:00,2,0,30,0,0,0,0,0,2,4,60,0
"video",2018-04-10 10:18:00,851,153,76,78,1,0,0,0,2,4,131054,0
"video",2018-04-10 08:11:00,2068,453,198,62,2,3,0,1,2,4,537680,2068
"video",2018-04-10 07:02:00,1,0,29,2,0,0,0,0,2,4,31,0
"photo",2018-04-10 06:05:00,32,17,221,3,0,1,0,0,2,4,7168,0
"photo",2018-04-09 22:28:00,23,1,63,0,0,0,0,0,1,4,1449,0
"link",2018-04-08 11:28:00,0,0,4,0,0,0,0,0,7,4,0,0
"video",2018-04-08 09:41:00,1660,355,189,31,1,4,0,0,7,4,365200,0
"video",2018-04-08 08:47:00,1138,408,128,25,1,0,0,0,7,4,174114,0
"photo",2018-04-08 06:38:00,3,0,34,1,0,0,0,0,7,4,105,0
"video",2018-04-08 01:43:00,2719,472,184,47,1,3,0,1,7,4,628089,2719
"photo",2018-04-07 21:47:00,102,0,165,1,0,0,0,0,6,4,16932,0
"photo",2018-04-07 21:43:00,28,0,31,1,0,0,0,0,6,4,896,0
"photo",2018-04-06 21:05:00,0,0,26,0,0,0,0,0,5,4,0,0
"video",2018-04-06 02:37:00,1084,266,80,13,2,0,1,0,5,4,100812,1084
"photo",2018-04-04 23:35:00,54,1,89,2,0,0,0,0,3,4,4914,0
"photo",2018-04-04 06:17:00,1,0,62,0,0,0,0,0,3,4,62,0
"photo",2018-04-03 13:09:00,8,0,40,0,5,0,0,4,2,4,320,32
"photo",2018-04-03 12:36:00,2,0,11,0,2,0,0,0,2,4,22,0
"video",2018-04-03 10:43:00,3958,336,166,65,2,3,1,0,2,4,914298,3958
"video",2018-04-03 09:27:00,2685,440,188,38,1,3,4,1,2,4,606810,13425
"photo",2018-04-03 07:41:00,27,1,43,1,1,0,0,0,2,4,1188,0
"photo",2018-04-03 05:57:00,4,0,39,0,0,0,0,8,2,4,156,32
"link",2018-04-01 12:34:00,0,0,8,0,0,0,0,0,7,4,0,0
"video",2018-04-01 10:08:00,4845,603,239,109,1,8,5,2,7,4,1686060,33915
"photo",2018-04-01 05:07:00,54,0,84,0,0,0,0,0,7,4,4536,0
"video",2018-04-01 03:33:00,1957,363,147,64,1,0,0,0,7,4,412927,0
"photo",2018-03-30 23:20:00,34,0,71,0,1,1,0,0,5,3,2414,0
"photo",2018-03-30 10:48:00,195,2,193,0,0,2,0,0,5,3,37635,0
"status",2018-03-28 01:44:00,2,0,66,2,0,0,0,0,3,3,136,0
"photo",2018-03-27 22:01:00,0,20,42,1,0,0,0,0,2,3,0,0
"link",2018-03-27 12:28:00,1,0,9,0,0,0,0,0,2,3,9,0
"video",2018-03-27 11:21:00,524,100,101,21,0,0,0,0,2,3,63928,0
"video",2018-03-27 09:22:00,2744,897,197,63,1,4,0,0,2,3,713440,0
"photo",2018-03-26 06:09:00,116,120,187,7,2,0,0,0,1,3,22504,0
"photo",2018-03-25 23:58:00,65,0,116,0,0,0,0,0,7,3,7540,0
"video",2018-03-22 11:23:00,2555,484,230,52,0,4,2,0,4,3,720510,5110
"photo",2018-03-22 07:16:00,21,0,57,1,1,0,0,0,4,3,1218,0
"link",2018-03-22 06:51:00,4,0,9,0,0,0,0,0,4,3,36,0
"video",2018-03-22 03:53:00,2948,496,295,161,2,4,4,1,4,3,1344288,14740
"photo",2018-03-21 06:22:00,78,2,96,3,2,5,0,0,3,3,7722,0
"photo",2018-03-21 00:43:00,126,0,136,0,0,0,0,0,3,3,17136,0
"photo",2018-03-20 23:08:00,47,0,90,1,1,0,0,0,2,3,4277,0
"photo",2018-03-19 21:24:00,0,0,42,1,2,0,0,0,1,3,0,0
"video",2018-03-19 07:31:00,1,1,22,0,1,0,0,0,1,3,22,0
"video",2018-03-17 07:55:00,2,0,24,0,0,3,0,0,6,3,48,0
"status",2018-03-16 22:01:00,3,0,31,0,0,0,0,0,5,3,93,0
"link",2018-03-16 15:20:00,0,0,6,0,0,0,0,0,5,3,0,0
"video",2018-03-16 12:07:00,3789,462,267,95,1,5,3,0,5,3,1371618,11367
"photo",2018-03-16 09:40:00,13,1,78,1,5,0,0,0,5,3,1027,0
"video",2018-03-16 02:39:00,0,1,32,0,0,0,0,0,5,3,0,0
"video",2018-03-16 02:33:00,2339,452,159,30,2,1,0,0,5,3,442071,0
"photo",2018-03-15 05:36:00,118,2,150,4,3,0,0,0,4,3,18172,0
"status",2018-03-13 10:15:00,2,0,49,1,1,0,4,0,2,3,100,8
"video",2018-03-12 07:12:00,0,4,25,0,0,0,0,0,1,3,0,0
"video",2018-03-12 07:09:00,3584,554,256,55,4,2,1,2,1,3,1114624,10752
"photo",2018-03-12 03:58:00,0,0,35,0,0,0,0,0,1,3,0,0
"photo",2018-03-11 04:27:00,65,0,104,2,0,0,1,0,7,3,6890,65
"status",2018-03-07 23:57:00,29,0,67,0,0,0,0,0,3,3,1943,0
"photo",2018-03-07 03:08:00,212,0,248,2,0,0,0,0,3,3,53000,0
"status",2018-03-06 10:18:00,0,0,57,0,2,0,0,0,2,3,0,0
"photo",2018-03-06 02:33:00,8,0,77,1,2,0,0,0,2,3,624,0
"photo",2018-03-06 01:05:00,3,0,39,0,0,0,0,3,2,3,117,9
"photo",2018-03-05 11:03:00,80,24,98,3,0,0,0,0,1,3,8080,0
"photo",2018-03-05 10:37:00,0,7,37,0,4,2,0,0,1,3,0,0
"link",2018-03-04 13:00:00,0,0,8,0,0,0,0,0,7,3,0,0
"photo",2018-03-04 02:37:00,38,0,60,0,0,0,0,0,7,3,2280,0
"photo",2018-03-02 14:56:00,3,0,26,0,1,0,0,0,5,3,78,0
"status",2018-03-02 05:20:00,18,1,94,1,5,0,1,0,5,3,1710,18
"photo",2018-02-28 10:22:00,11,0,101,1,1,25,0,0,3,2,1122,0
"video",2018-02-27 10:29:00,10186,793,336,214,4,14,8,0,2,2,5602300,81488
"photo",2018-02-27 07:42:00,58,0,102,1,1,0,0,0,2,2,5974,0
"status",2018-02-26 12:43:00,0,0,7,0,0,0,0,0,1,2,0,0
"link",2018-02-26 12:37:00,0,0,1,0,0,0,0,0,1,2,0,0
"status",2018-02-24 05:35:00,98,0,169,1,0,0,0,0,6,2,16660,0
"photo",2018-02-23 22:22:00,0,0,46,1,1,0,0,0,5,2,0,0
"link",2018-02-22 11:40:00,0,0,16,0,0,0,0,0,4,2,0,0
"photo",2018-02-20 21:30:00,44,3,91,0,4,2,0,0,2,2,4004,0
"photo",2018-02-19 03:46:00,54,2,131,5,2,0,0,0,1,2,7344,0
"photo",2018-02-17 11:00:00,41,2,255,7,4,7,0,0,6,2,10742,0
"photo",2018-02-15 22:07:00,177,7,128,9,0,1,0,0,4,2,24249,0
"photo",2018-02-15 07:34:00,0,2,21,0,0,0,0,0,4,2,0,0
"photo",2018-02-15 01:55:00,66,3,107,2,1,0,0,0,4,2,7194,0
"photo",2018-02-14 10:51:00,2,0,92,13,0,0,0,0,3,2,210,0
"photo",2018-02-14 05:02:00,11,0,71,4,0,0,1,0,3,2,825,11
"video",2018-02-14 02:31:00,841,103,88,31,0,0,0,0,3,2,100079,0
"photo",2018-02-13 09:29:00,100,12,221,15,3,0,0,0,2,2,23600,0
"photo",2018-02-13 08:01:00,33,0,81,2,5,0,0,0,2,2,2739,0
"photo",2018-02-13 04:19:00,5,0,14,0,1,0,0,0,2,2,70,0
"photo",2018-02-12 13:11:00,0,0,71,1,1,4,0,0,1,2,0,0
"photo",2018-02-11 00:12:00,51,0,98,1,1,0,0,0,7,2,5049,0
"photo",2018-02-10 02:40:00,2,1,33,1,1,0,0,0,6,2,68,0
"photo",2018-02-09 06:38:00,54,0,144,2,3,0,0,0,5,2,7884,0
"status",2018-02-08 03:20:00,1,0,68,1,0,0,0,0,4,2,69,0
"photo",2018-02-07 03:54:00,0,5,33,0,0,0,0,0,3,2,0,0
"photo",2018-02-06 05:24:00,13,0,62,0,0,2,3,1,2,2,806,52
"photo",2018-02-06 00:44:00,357,17,341,9,3,0,0,0,2,2,124950,0
"photo",2018-02-05 04:13:00,4,1,110,0,1,0,2,10,1,2,440,48
"status",2018-02-04 12:19:00,0,0,18,0,0,0,1,0,7,2,0,0
"status",2018-02-04 12:06:00,18,12,87,0,0,0,0,0,7,2,1566,0
"photo",2018-02-04 04:40:00,282,13,216,5,1,0,0,0,7,2,62322,0
"photo",2018-02-04 03:44:00,0,0,19,0,0,0,0,0,7,2,0,0
"photo",2018-02-03 09:20:00,1,1,70,0,1,12,0,0,6,2,70,0
"status",2018-02-03 08:54:00,15,0,32,0,0,0,4,0,6,2,480,60
"photo",2018-02-03 06:31:00,338,8,251,6,3,0,0,0,6,2,86866,0
"photo",2018-02-03 06:12:00,8,0,27,1,0,0,0,0,6,2,224,0
"photo",2018-02-03 00:07:00,0,0,44,0,0,1,0,0,6,2,0,0
"photo",2018-02-02 09:58:00,57,0,100,0,3,1,0,0,5,2,5700,0
"photo",2018-02-01 08:35:00,96,6,119,2,2,0,0,0,4,2,11616,0
"photo",2018-02-01 07:27:00,2,0,62,0,4,0,0,0,4,2,124,0
"photo",2018-02-01 00:18:00,14,0,37,2,1,0,0,0,4,2,546,0
"photo",2018-01-31 07:58:00,0,0,59,0,0,0,0,0,3,1,0,0
"status",2018-01-30 23:40:00,5,0,58,0,0,2,2,1,2,1,290,15
"photo",2018-01-29 23:30:00,80,1,122,4,3,0,0,0,1,1,10080,0
"status",2018-01-29 12:47:00,0,0,27,0,0,0,0,0,1,1,0,0
"photo",2018-01-29 00:28:00,92,6,119,2,2,0,0,0,1,1,11132,0
"video",2018-01-28 12:00:00,8,0,6,0,0,0,0,0,7,1,48,0
"video",2018-01-28 11:24:00,24,1,5,0,0,0,0,0,7,1,120,0
"photo",2018-01-28 11:15:00,0,0,18,0,1,0,0,0,7,1,0,0
"video",2018-01-28 11:09:00,25,2,19,1,1,0,1,0,7,1,500,25
"video",2018-01-28 10:55:00,31,1,20,0,1,0,0,0,7,1,620,0
"video",2018-01-28 10:43:00,27,3,13,1,1,0,0,0,7,1,378,0
"photo",2018-01-28 00:52:00,3,0,56,0,0,0,2,0,7,1,168,6
"video",2018-01-27 06:04:00,1,4,24,2,1,0,0,0,6,1,26,0
"video",2018-01-27 00:41:00,0,0,30,0,3,0,0,0,6,1,0,0
"photo",2018-01-26 01:32:00,166,16,242,6,1,0,0,0,5,1,41168,0
"photo",2018-01-25 05:59:00,3,0,30,0,1,0,0,0,4,1,90,0
"video",2018-01-24 10:41:00,4097,382,133,20,2,4,1,0,3,1,626841,4097
"photo",2018-01-24 08:23:00,10,6,49,2,2,0,0,0,3,1,510,0
"video",2018-01-23 02:17:00,7,1,48,2,2,1,0,0,2,1,350,0
"photo",2018-01-22 04:43:00,0,0,78,0,1,18,0,0,1,1,0,0
"video",2018-01-21 21:07:00,7,4,82,3,1,0,0,0,7,1,595,0
"status",2018-01-21 14:25:00,1,0,27,0,0,0,0,0,7,1,27,0
"photo",2018-01-21 07:59:00,6,1,60,0,3,0,0,0,7,1,360,0
"photo",2018-01-19 07:06:00,10,0,76,1,3,0,0,0,5,1,770,0
"video",2018-01-19 03:25:00,0,4,37,1,0,0,0,0,5,1,0,0
"photo",2018-01-18 07:51:00,4,0,44,1,1,0,0,0,4,1,180,0
"photo",2018-01-18 03:52:00,7,0,30,0,3,0,0,0,4,1,210,0
"photo",2018-01-18 00:14:00,1,1,57,0,0,0,0,0,4,1,57,0
"photo",2018-01-15 09:14:00,7,0,72,3,1,0,0,0,1,1,525,0
"photo",2018-01-14 06:29:00,71,10,103,0,0,3,0,0,7,1,7313,0
"photo",2018-01-13 23:55:00,113,0,108,1,2,2,0,0,6,1,12317,0
"status",2018-01-13 13:44:00,0,0,24,0,0,0,0,0,6,1,0,0
"photo",2018-01-13 13:07:00,2,0,30,0,1,1,3,0,6,1,60,6
"photo",2018-01-13 02:42:00,151,78,231,4,3,0,0,0,6,1,35485,0
"photo",2018-01-13 01:57:00,16,1,865,120,0,28,0,0,6,1,15760,0
"photo",2018-01-13 01:48:00,0,0,28,0,0,0,0,0,6,1,0,0
"photo",2018-01-12 11:07:00,0,1,38,1,2,0,0,0,5,1,0,0
"photo",2018-01-12 10:54:00,0,0,37,2,0,3,0,0,5,1,0,0
"photo",2018-01-12 10:03:00,3,0,47,1,0,0,0,0,5,1,144,0
"link",2018-01-12 09:18:00,0,2,66,0,0,0,0,0,5,1,0,0
"status",2018-01-11 21:42:00,1,0,45,0,0,1,1,0,4,1,45,1
"status",2018-01-11 00:04:00,0,0,26,0,0,0,0,0,4,1,0,0
"video",2018-01-10 05:38:00,15,1,18,2,0,1,0,0,3,1,300,0
"photo",2018-01-09 21:46:00,3,0,41,0,1,0,0,0,2,1,123,0
"video",2018-01-09 10:24:00,785,83,42,10,1,1,1,0,2,1,40820,785
"photo",2018-01-09 08:14:00,0,3,38,1,4,0,0,0,2,1,0,0
"photo",2018-01-09 01:47:00,0,0,10,1,0,0,0,0,2,1,0,0
"photo",2018-01-09 01:12:00,0,1,19,0,0,0,0,0,2,1,0,0
"photo",2018-01-09 01:10:00,0,1,6,0,0,0,0,0,2,1,0,0
"photo",2018-01-09 01:09:00,0,1,10,0,0,0,0,0,2,1,0,0
"photo",2018-01-09 01:08:00,0,1,18,0,0,0,0,0,2,1,0,0
"photo",2018-01-09 01:07:00,0,1,14,0,0,0,0,0,2,1,0,0
"photo",2018-01-09 00:38:00,0,0,3,0,0,1,0,0,2,1,0,0
"photo",2018-01-09 00:17:00,2,1,10,1,0,0,0,0,2,1,22,0
"status",2018-01-08 23:06:00,0,0,32,0,0,0,2,0,1,1,0,0
"photo",2018-01-08 06:44:00,4,2,40,0,1,0,0,0,1,1,160,0
"status",2018-01-08 05:37:00,0,0,36,0,0,0,0,0,1,1,0,0
"photo",2018-01-08 04:39:00,6,0,29,0,2,0,0,0,1,1,174,0
"photo",2018-01-08 03:35:00,5,0,22,0,0,0,0,0,1,1,110,0
"photo",2018-01-08 02:50:00,0,0,19,0,0,0,0,0,1,1,0,0
"status",2018-01-07 23:31:00,1,0,42,3,0,0,0,0,7,1,45,0
"photo",2018-01-07 21:48:00,1,0,28,0,0,0,0,0,7,1,28,0
"video",2018-01-07 08:06:00,660,198,113,23,0,0,1,0,7,1,89760,660
"photo",2018-01-07 05:58:00,7,0,56,3,0,0,0,0,7,1,413,0
"photo",2018-01-07 05:13:00,157,5,161,2,6,0,0,0,7,1,25591,0
"status",2018-01-07 00:41:00,130,0,147,0,0,0,0,0,7,1,19110,0
"photo",2018-01-06 22:02:00,8,1,59,2,1,0,0,0,6,1,488,0
"photo",2018-01-06 07:05:00,0,6,5,0,0,0,0,0,6,1,0,0
"status",2018-01-04 23:08:00,0,0,45,0,0,0,0,0,4,1,0,0
"photo",2018-01-04 00:50:00,17,0,41,1,1,0,0,0,4,1,714,0
"video",2018-01-03 13:02:00,1753,227,83,15,1,2,0,0,3,1,171794,0
"photo",2018-01-03 12:28:00,0,0,22,0,0,0,0,0,3,1,0,0
"video",2018-01-03 09:41:00,4255,572,204,37,1,3,2,0,3,1,1025455,8510
"photo",2018-01-03 04:17:00,24,0,131,0,1,0,0,0,3,1,3144,0
"photo",2017-12-30 04:48:00,0,0,49,0,0,0,0,0,6,12,0,0
"status",2017-12-30 00:12:00,0,0,45,0,0,0,0,0,6,12,0,0
"status",2017-12-28 22:52:00,0,0,14,0,0,0,0,0,4,12,0,0
"video",2017-12-27 10:06:00,952,198,122,25,0,0,1,0,3,12,139944,952
"photo",2017-12-27 07:24:00,0,0,50,0,0,0,0,0,3,12,0,0
"photo",2017-12-27 03:07:00,0,0,82,0,0,0,0,0,3,12,0,0
"status",2017-12-27 01:11:00,4,0,45,0,0,0,0,0,3,12,180,0
"video",2017-12-26 11:00:00,1191,134,59,12,0,0,1,1,2,12,84561,2382
"photo",2017-12-26 10:29:00,2,0,16,0,0,0,0,0,2,12,32,0
"photo",2017-12-26 06:17:00,1,0,31,0,0,0,0,0,2,12,31,0
"video",2017-12-26 02:30:00,1738,119,64,34,1,1,1,0,2,12,170324,1738
"photo",2017-12-25 07:50:00,0,0,14,0,0,0,1,0,1,12,0,0
"photo",2017-12-25 07:42:00,14,7,70,0,0,0,1,0,1,12,980,14
"photo",2017-12-25 07:16:00,4,0,51,0,0,5,0,0,1,12,204,0
"video",2017-12-25 00:01:00,263,86,54,7,1,0,0,0,1,12,16043,0
"photo",2017-12-24 12:05:00,79,9,109,4,0,0,0,0,7,12,8927,0
"video",2017-12-24 05:15:00,365,106,50,3,2,1,0,0,7,12,19345,0
"video",2017-12-24 03:17:00,659,108,61,4,0,0,1,0,7,12,42835,659
"photo",2017-12-24 02:22:00,0,0,40,0,0,0,0,0,7,12,0,0
"photo",2017-12-24 00:28:00,4,0,35,0,0,0,0,0,7,12,140,0
"photo",2017-12-23 22:55:00,0,0,29,0,0,0,0,0,6,12,0,0
"photo",2017-12-23 05:12:00,5,0,28,0,0,0,0,0,6,12,140,0
"status",2017-12-23 02:41:00,0,0,19,0,0,0,0,0,6,12,0,0
"video",2017-12-23 02:21:00,0,0,3,0,0,0,0,0,6,12,0,0
"video",2017-12-23 01:12:00,706,71,39,3,1,0,0,0,6,12,29652,0
"video",2017-12-22 11:15:00,61,6,25,1,0,0,0,0,5,12,1586,0
"photo",2017-12-22 08:14:00,0,2,28,0,1,0,0,0,5,12,0,0
"video",2017-12-22 00:22:00,0,0,10,0,0,0,0,0,5,12,0,0
"video",2017-12-22 00:21:00,96,9,12,4,2,0,0,0,5,12,1536,0
"video",2017-12-21 22:41:00,558,43,55,7,1,4,0,0,4,12,34596,0
"video",2017-12-21 12:13:00,40,1,35,2,0,0,0,0,4,12,1480,0
"video",2017-12-21 07:01:00,831,87,86,7,1,0,1,0,4,12,77283,831
"video",2017-12-21 05:26:00,967,86,67,21,0,0,0,0,4,12,85096,0
"photo",2017-12-21 00:41:00,0,0,24,0,0,0,0,0,4,12,0,0
"status",2017-12-21 00:15:00,0,0,20,0,0,0,0,0,4,12,0,0
"status",2017-12-20 23:48:00,4,5,22,0,0,0,0,0,3,12,88,0
"photo",2017-12-20 13:32:00,3,0,35,0,0,1,0,0,3,12,105,0
"video",2017-12-20 11:30:00,0,0,18,0,0,0,0,0,3,12,0,0
"video",2017-12-20 11:27:00,511,36,45,26,2,1,0,3,3,12,36281,1533
"video",2017-12-20 10:29:00,801,124,104,7,1,1,0,0,3,12,88911,0
"photo",2017-12-20 06:34:00,6,0,59,2,0,0,0,0,3,12,366,0
"video",2017-12-20 05:28:00,178,11,55,9,0,1,1,0,3,12,11392,178
"photo",2017-12-20 04:15:00,7,0,63,2,0,0,0,0,3,12,455,0
"photo",2017-12-20 04:03:00,5,0,37,2,0,0,0,0,3,12,195,0
"photo",2017-12-20 03:57:00,5,0,49,2,0,0,0,0,3,12,255,0
"photo",2017-12-20 03:12:00,9,0,70,6,1,0,0,0,3,12,684,0
"photo",2017-12-19 03:10:00,4,2,137,2,6,0,0,0,2,12,556,0
"video",2017-12-17 10:01:00,687,274,117,18,1,2,1,0,7,12,92745,687
"photo",2017-12-17 09:04:00,5,1,41,1,1,1,0,0,7,12,210,0
"status",2017-12-17 07:49:00,7,0,52,0,0,0,1,0,7,12,364,7
"photo",2017-12-17 00:28:00,351,15,361,7,1,0,0,0,7,12,129168,0
"photo",2017-12-16 12:14:00,3,0,62,0,0,0,1,0,6,12,186,3
"video",2017-12-16 08:38:00,933,520,245,47,0,6,0,1,6,12,272436,933
"video",2017-12-15 10:34:00,1343,450,224,26,12,3,0,0,5,12,335750,0
"photo",2017-12-15 08:31:00,42,1,106,0,3,0,0,0,5,12,4452,0
"status",2017-12-15 02:49:00,1,0,66,0,0,0,0,0,5,12,66,0
"photo",2017-12-14 21:22:00,22,0,102,1,1,0,0,0,4,12,2266,0
"status",2017-12-13 11:25:00,3,0,115,0,2,3,0,1,3,12,345,3
"video",2017-12-13 08:01:00,0,0,61,1,0,1,0,0,3,12,0,0
"photo",2017-12-12 01:41:00,3,0,181,2,0,3,0,0,2,12,549,0
"photo",2017-12-11 12:46:00,6,0,48,2,0,8,0,0,1,12,300,0
"video",2017-12-10 12:53:00,1150,266,69,23,2,4,1,0,7,12,105800,1150
"video",2017-12-10 09:48:00,1489,483,177,118,1,5,1,1,7,12,439255,2978
"photo",2017-12-10 09:30:00,25,5,107,1,1,0,0,0,7,12,2700,0
"status",2017-12-08 07:31:00,279,4,298,5,3,0,0,0,5,12,84537,0
"photo",2017-12-08 02:23:00,14,0,85,0,0,5,0,5,5,12,1190,70
"photo",2017-12-07 04:22:00,14,0,59,1,1,0,0,0,4,12,840,0
"photo",2017-12-07 00:45:00,3,0,51,1,0,1,0,0,4,12,156,0
"video",2017-12-06 13:03:00,0,0,23,0,0,0,0,0,3,12,0,0
"video",2017-12-06 13:01:00,440,165,50,30,3,7,3,0,3,12,35200,1320
"photo",2017-12-06 11:55:00,15,0,42,0,2,0,2,0,3,12,630,30
"video",2017-12-06 09:59:00,0,0,45,0,0,0,0,0,3,12,0,0
"video",2017-12-06 09:57:00,4267,572,175,33,0,19,1,0,3,12,887536,4267
"video",2017-12-06 02:11:00,0,0,14,0,0,0,0,0,3,12,0,0
"video",2017-12-06 02:08:00,1226,75,50,3,2,1,0,0,3,12,64978,0
"video",2017-12-05 23:59:00,1834,335,137,22,2,4,0,1,2,12,291606,1834
"photo",2017-12-05 21:48:00,29,1,116,3,1,0,0,0,2,12,3451,0
"photo",2017-12-05 12:26:00,79,11,106,1,4,0,0,0,2,12,8453,0
"video",2017-12-05 11:01:00,7543,428,161,192,0,1,1,0,2,12,2662679,7543
"photo",2017-12-04 07:26:00,0,1,26,0,0,0,0,0,1,12,0,0
"photo",2017-12-04 07:02:00,5,1,31,0,2,0,0,3,1,12,155,15
"video",2017-12-02 10:50:00,49,1,74,0,2,7,0,0,6,12,3626,0
"photo",2017-12-02 06:50:00,16,0,187,3,4,13,0,0,6,12,3040,0
"photo",2017-12-01 02:12:00,239,15,268,3,0,0,0,0,5,12,64769,0
"photo",2017-11-30 15:14:00,2,0,47,0,0,0,0,0,4,11,94,0
"video",2017-11-30 10:31:00,2609,154,108,17,4,2,7,1,4,11,326125,20872
"photo",2017-11-30 10:03:00,10,1,53,0,4,0,0,0,4,11,530,0
"video",2017-11-30 06:10:00,1335,131,129,12,1,0,3,0,4,11,188235,4005
"photo",2017-11-29 15:25:00,2,1,47,0,0,0,0,0,3,11,94,0
"photo",2017-11-29 14:24:00,9,0,39,3,0,0,0,0,3,11,378,0
"photo",2017-11-28 06:53:00,567,13,509,3,2,1,0,0,2,11,290304,0
"status",2017-11-28 06:19:00,4,0,90,0,0,0,0,0,2,11,360,0
"photo",2017-11-27 00:04:00,193,3,237,5,5,0,0,0,1,11,46706,0
"photo",2017-11-26 08:24:00,2,0,41,0,0,0,14,0,7,11,82,28
"photo",2017-11-25 04:19:00,1,0,84,1,0,0,0,0,6,11,85,0
"photo",2017-11-24 11:24:00,59,0,83,3,0,0,0,0,5,11,5074,0
"photo",2017-11-24 02:23:00,10194,25,256,5,9,2,0,0,5,11,2660634,0
"photo",2017-11-23 14:24:00,1,0,23,0,0,0,0,0,4,11,23,0
"status",2017-11-23 11:08:00,28,0,80,1,0,0,0,0,4,11,2268,0
"photo",2017-11-23 00:41:00,2,0,28,0,0,0,0,0,4,11,56,0
"photo",2017-11-23 00:39:00,23,10,49,0,0,0,0,0,4,11,1127,0
"status",2017-11-22 03:57:00,17,0,76,1,0,0,0,0,3,11,1309,0
"photo",2017-11-22 03:07:00,192,121,280,4,0,0,0,0,3,11,54528,0
"photo",2017-11-21 13:22:00,0,0,27,0,1,3,0,0,2,11,0,0
"status",2017-11-21 13:08:00,16,0,66,1,0,0,0,0,2,11,1072,0
"photo",2017-11-21 07:32:00,169,62,162,1,2,0,0,0,2,11,27547,0
"status",2017-11-21 00:53:00,2,0,79,0,0,0,0,0,2,11,158,0
"photo",2017-11-20 23:49:00,131,2,182,2,0,0,0,0,1,11,24104,0
"photo",2017-11-20 15:29:00,56,0,97,3,3,2,0,0,1,11,5600,0
"photo",2017-11-19 22:24:00,64,8,205,3,5,0,0,0,7,11,13312,0
"photo",2017-11-19 22:16:00,448,8,376,5,1,0,0,0,7,11,170688,0
"photo",2017-11-17 01:52:00,3,0,92,2,1,0,0,0,5,11,282,0
